timestamp,event,channel,pitch,velocity
1374032388809,noteOn,9,46,5
1374032388832,noteOff,9,46,64
1374032388989,noteOn,9,46,28
1374032389014,noteOn,0,38,90
1374032389089,noteOff,9,46,64
1374032389114,noteOff,9,38,64
1374032389115,noteOn,9,36,60
1374032389216,noteOff,9,36,64
1374032389269,noteOn,9,46,33
1374032389368,noteOff,9,46,64
1374032389388,noteOn,9,36,55
1374032389488,noteOff,9,36,64
1374032389541,noteOn,9,46,32
1374032389616,noteOff,9,46,64
1374032389617,noteOn,9,46,5
1374032389640,noteOff,9,46,64
1374032389816,noteOn,9,38,115
1374032389820,noteOn,9,46,46
1374032389917,noteOff,9,38,64
1374032389919,noteOn,0,46,64
1374032390011,noteOn,0,4,94
1374032390045,noteOn,0,4,77
1374032390083,noteOn,0,4,63
1374032390083,noteOn,9,46,52
1374032390150,noteOn,0,4,26
1374032390167,noteOn,0,4,21
1374032390168,noteOff,9,46,64
1374032390169,noteOn,9,46,7
1374032390183,noteOff,9,46,64
1374032390193,noteOn,9,38,72
1374032390277,noteOn,0,4,26
1374032390286,noteOn,0,4,44
1374032390290,noteOn,0,4,60
1374032390293,noteOff,9,38,64
1374032390295,noteOn,0,4,79
1374032390296,noteOn,9,44,30
1374032390302,noteOn,0,4,109
1374032390323,noteOn,0,4,125
1374032390329,noteOn,0,4,127
1374032390352,noteOn,9,48,127
1374032390395,noteOff,9,44,64
1374032390452,noteOn,0,48,64
1374032390468,noteOn,9,38,64
1374032390568,noteOff,9,38,64
1374032390593,noteOn,9,38,96
1374032390694,noteOff,9,38,64
1374032390872,noteOn,9,36,70
1374032390873,noteOn,0,51,61
1374032390972,noteOff,9,36,64
1374032390974,noteOn,0,51,64
1374032391149,noteOn,9,38,96
1374032391155,noteOn,9,46,42
1374032391249,noteOff,9,38,64
1374032391255,noteOn,0,46,64
1374032391261,noteOn,9,36,53
1374032391361,noteOff,9,36,64
1374032391424,noteOn,9,46,38
1374032391524,noteOff,9,46,64
1374032391533,noteOn,9,36,55
1374032391634,noteOff,9,36,64
1374032391710,noteOn,9,46,48
1374032391794,noteOff,9,46,64
1374032391795,noteOn,9,46,7
1374032391810,noteOff,9,46,64
1374032391824,noteOn,9,38,94
1374032391926,noteOff,9,38,64
1374032391969,noteOn,9,46,40
1374032392045,noteOff,9,46,64
1374032392046,noteOn,9,46,5
1374032392068,noteOff,9,46,64
1374032392252,noteOn,9,46,51
1374032392263,noteOn,0,38,65
1374032392351,noteOff,9,46,64
1374032392363,noteOff,9,38,64
1374032392529,noteOn,9,46,37
1374032392605,noteOff,9,46,64
1374032392605,noteOn,9,46,6
1374032392628,noteOff,9,46,64
1374032392781,noteOn,9,38,81
1374032392786,noteOn,9,46,39
1374032392881,noteOff,9,38,64
1374032392885,noteOn,0,46,64
1374032393049,noteOn,9,46,43
1374032393069,noteOn,0,36,64
1374032393148,noteOff,9,46,64
1374032393170,noteOn,0,36,64
1374032393299,noteOn,9,38,77
1374032393302,noteOn,9,46,46
1374032393399,noteOff,9,38,64
1374032393401,noteOn,0,46,64
1374032393446,noteOn,9,36,49
1374032393546,noteOff,9,36,64
1374032393567,noteOn,9,46,34
1374032393668,noteOff,9,46,64
1374032393712,noteOn,9,36,51
1374032393812,noteOff,9,36,64
1374032393846,noteOn,9,46,42
1374032393922,noteOff,9,46,64
1374032393923,noteOn,9,46,6
1374032393946,noteOff,9,46,64
1374032393985,noteOn,9,36,52
1374032394085,noteOff,9,36,64
1374032394103,noteOn,9,38,97
1374032394116,noteOn,0,4,71
1374032394125,noteOn,9,46,57
1374032394146,noteOn,0,4,37
1374032394164,noteOn,0,4,21
1374032394195,noteOn,0,4,3
1374032394200,noteOff,0,4,0
1374032394203,noteOff,9,38,64
1374032394225,noteOn,0,46,64
1374032394397,noteOn,9,38,71
1374032394432,noteOn,0,4,34
1374032394435,noteOn,0,4,50
1374032394438,noteOn,0,4,67
1374032394439,noteOn,0,4,76
1374032394440,noteOn,9,44,42
1374032394443,noteOn,0,4,101
1374032394446,noteOn,0,4,118
1374032394462,noteOn,0,4,127
1374032394498,noteOff,9,38,64
1374032394528,noteOn,9,38,41
1374032394539,noteOff,9,44,64
1374032394603,noteOn,0,38,64
1374032394604,noteOn,9,38,31
1374032394628,noteOff,9,38,64
1374032394689,noteOn,9,38,105
1374032394703,noteOff,9,38,64
1374032394816,noteOn,9,38,52
1374032394916,noteOff,9,38,64
1374032394948,noteOn,9,38,60
1374032395048,noteOff,9,38,64
1374032395070,noteOn,9,48,91
1374032395170,noteOff,9,48,64
1374032395179,noteOn,9,38,77
1374032395279,noteOff,9,38,64
